,mean,variance,kurtosis,skewness,date
317,23413.194444444445,6497541.982965544,-0.06180355145320372,-0.8358851714770705,2019-11-14
318,23060.309027777777,5147373.858872918,-0.0458118630889993,-0.7968110697577999,2019-11-15
319,21344.64236111111,4169165.2688613045,0.8091799747844084,-0.6565549891220424,2019-11-16
320,21570.690972222223,7325719.545284068,0.7693880842195736,-0.8655095807493982,2019-11-17
321,24268.177083333332,11342958.411040941,-0.21327239437549234,-1.0718356980724897,2019-11-18
322,24187.11111111111,7596372.879597368,-0.26587769944644596,-0.8936813517185174,2019-11-19
323,24056.059027777777,6736511.874552362,-0.30438096404312626,-0.8378562471776378,2019-11-20
324,23791.15625,6024824.16016986,0.015327194739958454,-0.8161144069104171,2019-11-21
325,23618.347222222223,5049452.861595044,0.09364035216708332,-0.8208050256631036,2019-11-22
326,21844.430555555555,3752483.39585753,0.8874069071772286,-0.544340171585286,2019-11-23
327,21166.57986111111,4974153.875133081,0.9620502906588191,-0.5460286248591633,2019-11-24
328,23321.29513888889,7427109.978791618,0.08992782307792951,-0.8324801448622514,2019-11-25
329,24370.01736111111,6845656.463112175,-0.06432895339295755,-0.8305526488440433,2019-11-26
330,24523.625,6683235.141114983,-0.3952728041758758,-0.8448741489558236,2019-11-27
331,22838.34375,2702804.4842116726,-0.5945191882319414,-1.126006818400276,2019-11-28
332,22470.211805555555,5459533.665783488,0.720882628879294,-0.8478975040361609,2019-11-29
333,23214.434027777777,4822560.713402536,0.31353655393021285,-0.9603197268055794,2019-11-30
334,22550.628472222223,5734242.875423442,0.6554056395531965,-0.718947078364669,2019-12-01
335,24297.39236111111,8229440.761892664,-0.21429467600246846,-0.8383322204742392,2019-12-02
336,24772.26736111111,7550317.917816009,-0.3010186728730709,-0.8854112891779744,2019-12-03
337,25161.88888888889,9217769.70886566,-0.5648658397943737,-1.0385879386377077,2019-12-04
338,24233.652777777777,6791358.819783199,0.031401505192791515,-0.8414318788595727,2019-12-05
339,24189.51388888889,6607560.355207124,-0.12924845464085163,-0.9074416659253854,2019-12-06
340,22994.086805555555,4595040.616131919,0.08708015107086577,-0.9019294889214757,2019-12-07
341,21944.5,6308250.404181184,0.7602779841276679,-0.6463307463993546,2019-12-08
342,24105.54513888889,8959022.29760695,-0.012409960784162241,-0.8337574908923111,2019-12-09
343,24689.666666666668,7233658.689895471,0.017468662908949176,-0.8601214999069189,2019-12-10
344,24891.79861111111,7383351.569057298,-0.1278188911612995,-0.7958498683963136,2019-12-11
345,24390.0625,6405929.989111498,0.04396055023873719,-0.9211446796177167,2019-12-12
346,24210.29861111111,6291142.314701897,-0.16484382883683343,-0.7555332208189545,2019-12-13
347,22537.96875,4781619.619229094,0.5926929515508407,-0.7055990772323844,2019-12-14
348,21941.159722222223,8470517.13816299,0.8815830027946625,-0.7561567720010398,2019-12-15
349,24873.770833333332,9487501.975174217,0.31303999682801653,-1.0595508855100892,2019-12-16
350,25519.65625,7439915.2925740415,0.17882807258932,-0.9707212753337884,2019-12-17
351,25788.29513888889,7437343.212241096,-0.15938192877659374,-0.9270164499669442,2019-12-18
352,25104.5625,6515359.926393728,0.2960673268364658,-1.120277598749476,2019-12-19
353,24618.059027777777,5388089.860615079,0.1927258065811844,-1.0798554100793414,2019-12-20
354,23355.663194444445,4257892.6352956835,0.5275439266939137,-0.6881561197674184,2019-12-21
355,22948.3125,5243328.208623693,0.5192580510754372,-0.7332218949865954,2019-12-22
356,24981.260416666668,8237062.09570993,-0.47728916723608855,-0.9392224762043955,2019-12-23
357,23222.854166666668,3121083.3166376306,0.37112509629128504,-0.5846657722280151,2019-12-24
358,21970.684027777777,3570945.415493128,0.7806890683798241,-0.7996695841906298,2019-12-25
359,24358.14236111111,8083100.624262002,0.014924532284571688,-0.8432625976787795,2019-12-26
360,23928.70138888889,5777451.018534649,0.5222278059830167,-1.0362776872765338,2019-12-27
361,22565.59375,5335073.8378702095,0.6562909019486258,-0.8113808043750406,2019-12-28
362,22569.208333333332,5149344.68815331,0.9262961848472722,-0.5548363124470779,2019-12-29
363,23799.03125,6850918.448497387,0.14106639680622138,-0.8075501355114656,2019-12-30
364,22628.35763888889,3806401.9308822104,0.6620743459000011,-0.5189990599766157,2019-12-31
365,20674.815972222223,4730576.575771874,0.7447640987439971,-0.5962400019777565,2020-01-01
366,22832.604166666668,7099912.553571428,0.14950133713428593,-0.8557890913328161,2020-01-02
367,23016.76736111111,5031316.659976286,0.2659858791311906,-0.9248617528573404,2020-01-03
368,21478.958333333332,4108849.2108013937,0.7534061621086433,-0.7228482215331598,2020-01-04
369,21116.993055555555,5778334.111449865,0.939443592663854,-0.5642660124036607,2020-01-05
370,23124.95138888889,6729343.865224544,0.16891880421563657,-0.9990758414599048,2020-01-06
371,23587.98263888889,6378146.846387437,-0.006736108584053323,-0.9228488910004562,2020-01-07
372,23687.29861111111,6315404.405294231,-0.20797089860578583,-0.9769376673494121,2020-01-08
373,23866.371527777777,6610085.809221351,-0.21532505004770397,-0.8434042507660098,2020-01-09
374,23406.65625,5388797.857033972,0.228635576797344,-1.3039661657616417,2020-01-10
375,21477.534722222223,4108098.1311943475,0.6902772337138474,-0.7294331060869226,2020-01-11
376,21124.180555555555,5615269.6049167635,0.9419372586948254,-0.4805160435850606,2020-01-12
377,23381.48263888889,7885577.999697541,0.04750287161303635,-0.9769949744790067,2020-01-13
378,23574.26388888889,6758510.048586915,0.23309535161348469,-1.047392932548017,2020-01-14
379,23994.041666666668,6812384.8066202095,0.15575360778279687,-1.1335262481143307,2020-01-15
380,24834.038194444445,6842638.531637147,-0.25043579422293033,-0.8604865263991801,2020-01-16
381,24066.8125,5320812.229529616,0.07104442381572389,-1.1255836212962713,2020-01-17
382,22307.14236111111,3346922.8890703637,0.6089066768600109,-0.8129330093472946,2020-01-18
383,21965.444444444445,3545277.502129307,0.876483817005952,-0.49069215208048034,2020-01-19
384,24072.559027777777,8261788.421590689,-0.4414618242137913,-0.9635917204930053,2020-01-20
385,24120.555555555555,6748083.3557878435,-0.2914398677982374,-0.8289501047445276,2020-01-21
386,23339.378472222223,5577216.98866386,0.21851796234862636,-1.0281999232347014,2020-01-22
387,23589.9375,5342896.30966899,0.016375960579570942,-0.9914516130007498,2020-01-23
388,23204.177083333332,4721069.59570993,-0.0913787331117254,-0.9140820954598188,2020-01-24
389,21342.878472222223,3746704.915493128,0.7518197743633869,-0.5789207673102794,2020-01-25
390,21019.88888888889,4719294.4057297725,0.9725391657493522,-0.389106662921332,2020-01-26
391,23254.54861111111,6765459.447106078,0.02268593665422806,-0.865247910568832,2020-01-27
392,23558.184027777777,5605959.892845045,0.2339692041547769,-0.9532413633190506,2020-01-28
393,23795.8125,5885502.99608014,0.23344105642640176,-1.0619641631041825,2020-01-29
394,23718.006944444445,5278969.64455091,0.19719983146652048,-1.006612655809708,2020-01-30
395,23276.565972222223,4374775.939883372,0.26923770499724753,-1.1255636437115006,2020-01-31
396,21333.42013888889,4284394.871648761,0.7344307699873834,-0.6064344888980355,2020-02-01
397,20706.916666666668,4937224.397212543,0.848101312690646,-0.6575840463491525,2020-02-02
398,23783.850694444445,9033370.169267807,0.37163473473083164,-1.0400380534357232,2020-02-03
399,24690.059027777777,7518508.815318911,0.47301333876693613,-1.2518235638158977,2020-02-04
400,24773.597222222223,5704276.568912118,0.40296718565590006,-1.3369393855902882,2020-02-05
401,23982.993055555555,5191078.571380178,0.4153315548349193,-1.29246364923308,2020-02-06
402,23569.739583333332,4659301.40581446,0.3559922124917457,-1.2781959999209032,2020-02-07
403,21600.496527777777,4367802.459918215,0.43914652802499826,-0.7028646271746744,2020-02-08
404,21522.114583333332,5301298.854420732,0.9955090864016117,-0.4593288618936975,2020-02-09
405,23865.663194444445,6371366.607421119,0.18179552655392878,-1.0107000074309145,2020-02-10
406,23731.555555555555,5507960.282617112,0.4550953349750087,-1.0577091052241367,2020-02-11
407,23451.208333333332,5618021.322299652,0.44326711347649933,-1.120636601992673,2020-02-12
408,23654.059027777777,5293078.933785811,0.42797623081948744,-1.0939037367965219,2020-02-13
409,23260.42013888889,4099938.746213221,0.3723888845317675,-1.2531080775360701,2020-02-14
410,21172.39236111111,4202295.319383953,0.3742903044273131,-0.7193419028396071,2020-02-15
411,20102.833333333332,5916263.149825784,0.554878229689618,-0.6792440453781459,2020-02-16
412,21915.895833333332,6500655.4316202095,0.8131644797008379,-0.5182494711777923,2020-02-17
413,23181.284722222223,5763052.83851142,0.3529492774100856,-0.8731528718370587,2020-02-18
414,23229.590277777777,5791179.232239643,0.47045153735797013,-0.9714072635619586,2020-02-19
415,23168.92013888889,5128148.164331688,0.49023956967468496,-0.8058007465285595,2020-02-20
416,23212.604166666668,4479761.884581882,0.14619889960140683,-0.7949033948454791,2020-02-21
417,21344.246527777777,3265781.1201969613,0.9573145190503759,-0.2205755616818439,2020-02-22
418,20219.409722222223,5889975.88729191,0.9391467096439263,-0.35397551163187346,2020-02-23
419,22687.097222222223,6594053.39818041,0.3400749338058859,-0.8385053012879014,2020-02-24
420,23032.98611111111,5330954.647890051,0.5478213486166893,-0.7486148090897857,2020-02-25
421,23043.131944444445,5651440.170683314,0.3219549368082598,-0.8482398387204917,2020-02-26
422,23406.211805555555,5605232.543832269,0.17426777522823506,-0.7938769724070123,2020-02-27
423,23385.48611111111,4904409.275067749,-0.10821974870996962,-0.8276867807931345,2020-02-28
424,20616.958333333332,4313666.8066202095,0.768012259412559,-0.39944341487737356,2020-02-29
425,20798.15625,5808297.65145906,1.056823278712962,-0.3723725730949923,2020-03-01
426,23066.14236111111,6635411.098129598,0.4108109606919089,-0.7989027423582065,2020-03-02
427,23308.552083333332,5032085.181946864,0.5615935806576303,-0.7121134134105778,2020-03-03
428,23276.6875,5304185.093641115,0.5146286950986487,-0.7225203109936564,2020-03-04
429,23383.159722222223,5572306.064992256,0.4126745527048858,-0.6906312856270533,2020-03-05
430,23035.291666666668,4273792.778745645,0.3996797290892915,-0.6722796844478123,2020-03-06
431,21427.979166666668,3126396.0344076655,0.8915229280981701,-0.3589486451083692,2020-03-07
432,19576.038194444445,21403165.38878,-2.9631439233002976,10.917299841507225,2020-03-08
433,23120.697916666668,5838688.330030488,-0.0003787091488669262,-1.0888950119789604,2020-03-09
434,23747.284722222223,4840332.02318041,-0.3977237143115669,-0.8281109475804849,2020-03-10
435,23198.152777777777,4788960.129887727,0.24067499818815544,-0.956533069398517,2020-03-11
436,23872.54513888889,5640387.733147019,-0.5702640639032706,-0.7285227358151531,2020-03-12
437,23454.572916666668,4150276.3640026134,-0.30344775246836486,-0.9187316307433324,2020-03-13
438,21748.54861111111,2606513.691008517,0.7133844590453785,-0.051734268822590135,2020-03-14
439,20805.965277777777,3450999.4412988774,1.1289860969344971,0.12575309203958485,2020-03-15
440,23569.32986111111,6489464.075481514,-0.6602790917578246,-0.7877485314689863,2020-03-16
441,22756.6875,3822555.0587979094,0.4099164572842242,-0.7936094644266345,2020-03-17
442,23397.197916666668,3347879.880553136,-0.0989123759916411,-1.1942295314943014,2020-03-18
443,22734.475694444445,3296854.445400213,0.34903760599336736,-0.8808977574295396,2020-03-19
444,21700.878472222223,3047038.0235070656,0.656296452653656,-0.7177080513036445,2020-03-20
445,20270.100694444445,3217470.843483837,0.7850476403725234,-0.25824911447217014,2020-03-21
446,19520.13888888889,4546873.074719319,0.6663309494084771,-0.5301216266975901,2020-03-22
447,21107.38888888889,3604887.820363918,0.48766754548306296,-0.5495520543794283,2020-03-23
448,21498.447916666668,3043144.7011106275,0.22065846009364912,-0.51061087374603,2020-03-24
449,21132.95486111111,3594946.1059693187,0.5809188875552623,-0.6167416310577098,2020-03-25
450,20977.628472222223,4363884.17855933,0.6221566670633583,-0.8438996808238741,2020-03-26
451,20798.159722222223,3826210.685201316,0.384346078479428,-0.9658492489603168,2020-03-27
452,19895.385416666668,2758800.579159408,1.0200015450109219,0.018005166423233465,2020-03-28
453,18940.930555555555,3846358.232094464,1.1056834627520844,0.10452542328338721,2020-03-29
454,20489.628472222223,3831505.899813685,0.6600539446816707,-0.6673929955296876,2020-03-30
455,20712.211805555555,3087058.6413932443,0.6616222928342841,-0.5449612221670264,2020-03-31
456,20207.649305555555,4483957.61526084,0.7082632788550294,-0.5832887842030505,2020-04-01
457,20277.197916666668,3920830.8770688153,0.5608225851421723,-0.7859520426738551,2020-04-02
458,19935.871527777777,4075861.4085244867,0.5559747030075102,-0.7396244255508,2020-04-03
459,19514.364583333332,3034060.769054878,1.1111545981823079,0.04320471294857153,2020-04-04
460,19671.753472222223,3179323.6010331977,0.7085598348392442,-0.4219879860960001,2020-04-05
461,21538.909722222223,4459543.984852884,-0.29876559267447855,-0.6940277884853203,2020-04-06
462,21131.440972222223,3102793.1672352883,0.5991159005937899,-0.6223455220259448,2020-04-07
463,21175.041666666668,3083605.036585366,0.32096873584697594,-0.6582871447279368,2020-04-08
464,21793.45138888889,3151755.4122628723,-0.4612038541436763,-0.7740742347407954,2020-04-09
465,20547.822916666668,2310337.3657447733,0.5570105445158223,-0.24617298257396092,2020-04-10
466,18422.559027777777,4203082.4912771005,0.5791600014272412,-0.41286905908755145,2020-04-11
467,18394.041666666668,3323796.1655052267,1.1905337563901075,-0.019481634928276037,2020-04-12
468,19993.496527777777,3294355.0243781456,0.5982846077682704,-0.21208411043687603,2020-04-13
469,19945.871527777777,4410225.5827405155,0.7874078248494968,-0.4947474059379364,2020-04-14
470,20140.871527777777,3814685.8963293647,0.9568810797656189,-0.29018785194768526,2020-04-15
471,20080.729166666668,4042575.020470383,0.939267119274047,-0.2714413615267941,2020-04-16
472,20359.993055555555,2599158.6131920246,0.6652035791919038,-0.34544952394364214,2020-04-17
473,19264.98611111111,2588246.6827332564,1.1544875951101778,0.07738154804322539,2020-04-18
474,18136.746527777777,4497734.336224836,0.8213575803803663,-0.288112941769453,2020-04-19
475,20304.979166666668,3324372.0135017424,0.19496099441906337,-0.5212405648410599,2020-04-20
476,19999.458333333332,3806989.4895470375,0.9466430940218223,-0.21118002290097637,2020-04-21
477,21034.13888888889,5828306.935346496,0.9096415658606704,-0.548920120364421,2020-04-22
478,22080.48263888889,7600838.062415312,0.743488384333379,-0.8293071761112003,2020-04-23
479,23589.246527777777,14646930.688141212,0.5114006968224162,-1.2281685031734342,2020-04-24
480,22892.979166666668,13605815.135452962,0.5617816479801889,-1.2130029593271467,2020-04-25
481,21193.256944444445,10522576.323993418,0.5773945532663923,-1.1374458483108736,2020-04-26
482,22547.461805555555,9754827.057769552,0.5766936937835826,-1.0116845153868192,2020-04-27
483,24176.875,13503104.102787456,0.5227314790638364,-1.2383902004961223,2020-04-28
484,23957.23263888889,6816359.99098674,0.2681363163762598,-1.261448385456214,2020-04-29
485,22867.725694444445,6175518.192786972,0.7970657644771155,-0.8166820765303195,2020-04-30
486,22278.809027777777,4835056.189883373,0.8468883186638355,-0.640379609044444,2020-05-01
487,20792.59375,5697054.207208188,0.8022137658940078,-0.7355379654252556,2020-05-02
488,19573.305555555555,7449897.460317461,0.5818830548976163,-0.8577219207869873,2020-05-03
489,22294.48611111111,9578215.783778552,0.6186935452605429,-0.9846303157900294,2020-05-04
490,23942.26388888889,12740582.376113048,0.510790471013818,-1.1907759721647297,2020-05-05
491,24758.430555555555,14816620.810491677,0.544856635240476,-1.1810249792842253,2020-05-06
492,25538.930555555555,18146681.681571815,0.3804429069841748,-1.3376488703171,2020-05-07
493,25612.722222222223,14922368.95392954,0.3982191062321039,-1.3355927765393136,2020-05-08
494,23277.48263888889,9857123.748826463,0.6210400415914287,-1.144615547618289,2020-05-09
495,21166.45138888889,5738085.997628726,0.7791193887653939,-0.8806514454107419,2020-05-10
496,22470.552083333332,5931196.735953833,0.40742937783661504,-0.9209670510675743,2020-05-11
497,22131.48263888889,3337860.7383735,0.7155121412129283,-0.29021925719224173,2020-05-12
498,21987.840277777777,3644962.873354626,0.8625907606596733,-0.2664398653841067,2020-05-13
499,22123.67361111111,4340143.300764614,0.8293319116001373,-0.45798136665082056,2020-05-14
500,22277.54513888889,5368014.290638309,0.8838249107505393,-0.7310344067379,2020-05-15
501,21773.98263888889,7690363.612937959,0.7016103957086062,-1.080191049276375,2020-05-16
502,20922.180555555555,6345948.824428959,0.6295963996391905,-1.0847683822141303,2020-05-17
503,21894.552083333332,2958488.1018074914,0.39026782004887933,-0.36472842578778364,2020-05-18
504,21068.51736111111,3525502.529314266,1.0997943038882687,-0.0487510851443016,2020-05-19
505,21438.89236111111,4763985.685237612,1.0024741853266492,-0.3959936450748982,2020-05-20
506,22700.833333333332,8254751.756097561,0.7065990169502167,-0.9823289151914429,2020-05-21
507,22278.57638888889,4414619.346060782,0.8350657749828315,-0.6693226444149611,2020-05-22
508,20608.739583333332,6282954.876197735,0.6935571992492716,-0.8825711250119141,2020-05-23
509,20787.434027777777,11940856.532217866,0.5997378621803093,-1.1050238646421802,2020-05-24
510,24078.020833333332,24883738.93336237,0.518134401828731,-1.3450503307586725,2020-05-25
511,28667.690972222223,34684329.23169522,0.20267232305496516,-1.4780424345879113,2020-05-26
512,29518.288194444445,28226900.268570945,0.22084896941742985,-1.4533648509648935,2020-05-27
513,28181.09375,19063214.33612805,0.31973669717101466,-1.3660535862007632,2020-05-28
514,25953.194444444445,5575778.888888889,-0.05524659639621973,-1.2492698725978717,2020-05-29
515,22554.260416666668,3658310.402330139,0.6912150003956917,-1.0261943750186,2020-05-30
516,21668.38888888889,7460409.430120015,0.5943316726646779,-1.1432128710875127,2020-05-31
517,24855.479166666668,11254523.323606271,0.13566414612930672,-1.3524730552801425,2020-06-01
518,27139.760416666668,20512207.52776568,0.19525644755468294,-1.4658481930249807,2020-06-02
519,30276.802083333332,38099263.762086235,0.22179533157505196,-1.4807007201792226,2020-06-03
520,29076.868055555555,19959412.393679827,0.18750376609548985,-1.4082887113906382,2020-06-04
521,24731.503472222223,1584745.421590689,-0.22831179493705864,-0.5069825363897462,2020-06-05
522,21501.6875,3398831.8044425086,0.9202735198149498,-0.49624549793243,2020-06-06
523,19986.76388888889,6694437.386566008,0.5638147809351792,-0.9189921675380268,2020-06-07
524,23274.104166666668,9826003.933362368,0.7201927332081972,-0.9392668166893299,2020-06-08
525,26704.427083333332,24491285.081772648,0.4336758384530941,-1.321864640162788,2020-06-09
526,29273.305555555555,35704337.36972512,0.3049345922865032,-1.435264451989277,2020-06-10
527,29006.305555555555,25205665.209446378,0.25615519765722883,-1.4332398984177221,2020-06-11
528,25424.253472222223,4606935.813576752,0.15579066422377413,-1.1840943097585543,2020-06-12
529,22249.215277777777,5448816.761856369,0.7557301432658423,-0.9101966508344206,2020-06-13
530,21979.163194444445,11792490.757246904,0.6733142837011629,-1.078165494950364,2020-06-14
531,25417.253472222223,12286533.74389034,0.10232295284420605,-1.3063383258118317,2020-06-15
532,24661.01736111111,6516839.954401374,0.6179412974653397,-0.8932640108023007,2020-06-16
533,25136.225694444445,9082765.485469898,0.6109073064776512,-0.8997065753855984,2020-06-17
534,26103.65625,12636117.620100174,0.4296642563868708,-1.1069680203600702,2020-06-18
535,26426.069444444445,11956894.866240803,0.39596213331152424,-1.2266189211317666,2020-06-19
536,24661.663194444445,9085092.948884532,0.6765815429208267,-1.0270067756577164,2020-06-20
537,24202.51388888889,14168055.818621758,0.5771181384797119,-1.2244897630016516,2020-06-21
538,27859.40625,25460524.64623258,0.25099971638059354,-1.369832172866138,2020-06-22
539,28828.57986111111,22217494.753181864,0.31430268142821843,-1.3500603847181818,2020-06-23
540,29001.725694444445,21796455.481985576,0.29246988847128413,-1.3579471362430118,2020-06-24
541,28613.319444444445,18079407.1031746,0.2998742231979758,-1.2793060755548962,2020-06-25
542,28846.649305555555,21920748.25637582,0.2555756303454574,-1.4179138773699285,2020-06-26
543,27005.947916666668,13848638.356162893,0.38605729834385827,-1.2871844584872,2020-06-27
544,22863.083333333332,5287043.1010452965,0.6548518493745215,-1.090294129626154,2020-06-28
545,24604.395833333332,9259052.107578397,0.38375388435068536,-1.0392849364165908,2020-06-29
546,26280.67013888889,14859525.970951898,0.3997589365121892,-1.2386229240980147,2020-06-30
547,26433.21875,11226582.979856271,0.415078875876516,-1.0940202241571182,2020-07-01
548,26016.09375,10901241.081772648,0.5117524647810116,-1.097238014120142,2020-07-02
549,25474.243055555555,18051142.226432443,0.5769214883618282,-1.2410170547445964,2020-07-03
550,25773.899305555555,20940915.68668941,0.3810356967100905,-1.362863151584259,2020-07-04
551,26380.520833333332,31305019.100609757,0.3981321815269012,-1.355158662469044,2020-07-05
552,28609.73611111111,28895320.59214092,0.24175776320899062,-1.3883234660302826,2020-07-06
553,28452.677083333332,22050850.073061846,0.3548732785963258,-1.307289253513,2020-07-07
554,28595.256944444445,22484529.229916763,0.3583248433665064,-1.3237112902260617,2020-07-08
555,29295.850694444445,29285933.409685925,0.36885436387644044,-1.3552958281915832,2020-07-09
556,30831.072916666668,37668927.998148955,0.27832844329453976,-1.4560737907118502,2020-07-10
557,31212.315972222223,42399000.50956978,0.23637615483308227,-1.483092693175426,2020-07-11
558,30644.0625,45042454.79050522,0.2501324115066189,-1.4463563996928064,2020-07-12
559,31485.70138888889,28841846.593447544,0.15735344436229307,-1.3865674340499656,2020-07-13
560,29430.059027777777,20539021.04528407,0.30394039835638914,-1.308344752447801,2020-07-14
561,28856.23611111111,18761205.553813394,0.3888579240659485,-1.2922756671751328,2020-07-15
562,28681.041666666668,19093397.44773519,0.3425982551111792,-1.3144614649203124,2020-07-16
563,28799.215277777777,19387327.340253577,0.309274571818345,-1.3200776157135308,2020-07-17
564,27737.350694444445,23192301.22501694,0.47649912997125704,-1.2794028846668553,2020-07-18
565,26524.28125,19924618.809124563,0.43219465861523454,-1.304668716153294,2020-07-19
566,28421.621527777777,21007786.514796264,0.25866307090393,-1.306530334539062,2020-07-20
567,28716.73611111111,18754865.32384824,0.281147884342978,-1.3446573494971987,2020-07-21
568,27656.510416666668,12822449.930204704,0.3650945230307725,-1.1846006078130462,2020-07-22
569,26974.618055555555,12699363.553958576,0.498510195882871,-1.055625939311979,2020-07-23
570,27171.284722222223,13630597.012727449,0.3862400233166381,-1.2231727033335165,2020-07-24
571,26181.270833333332,17804944.769599304,0.541743530274328,-1.2568157613627575,2020-07-25
572,26126.743055555555,24689117.438975997,0.4534381416972402,-1.3346961716823804,2020-07-26
573,28637.125,23170216.70209059,0.27681351013175626,-1.2964122591387557,2020-07-27
574,28927.53125,24039443.85964721,0.38109577736929595,-1.2990760565489037,2020-07-28
575,29273.586805555555,25346751.476759095,0.36756772973446256,-1.3326891593013692,2020-07-29
576,30165.73611111111,32178435.114789005,0.347893780235164,-1.364613101893835,2020-07-30
577,31202.913194444445,34001515.78686363,0.22212722713293775,-1.428386061046543,2020-07-31
578,28734.034722222223,25599040.37509679,0.374010877511228,-1.3419085535873878,2020-08-01
579,27276.46875,27220382.48682491,0.3860556866415712,-1.3510031953986839,2020-08-02
580,30103.635416666668,33545163.096581012,0.1708423679379715,-1.4339990954097575,2020-08-03
581,29015.76736111111,17997033.196561653,0.30359171246677197,-1.276825311348554,2020-08-04
582,27507.027777777777,11299269.636856368,0.3153590529240977,-1.1893090141108706,2020-08-05
583,26816.527777777777,11726785.887727449,0.49354108796547813,-1.0794327797933758,2020-08-06
584,27470.743055555555,17593985.076606657,0.40564490733704994,-1.27900272897448,2020-08-07
585,26873.729166666668,20998336.769599304,0.48019798975648853,-1.3108831445810167,2020-08-08
586,26780.850694444445,28440873.80689847,0.44252757409402926,-1.343935909071541,2020-08-09
587,29403.979166666668,27732824.118031356,0.24555792622528122,-1.3610451514126736,2020-08-10
588,28891.850694444445,22617742.392264325,0.3549679079713682,-1.2675657404627205,2020-08-11
589,30269.395833333332,34844580.79747387,0.3310777635611073,-1.3906845661429377,2020-08-12
590,32531.04513888889,41536252.37774632,0.13494632961161693,-1.4986964454560572,2020-08-13
591,35387.385416666664,56742714.314351045,0.05149984334092363,-1.5325612130486124,2020-08-14
592,35267.95486111111,46105017.65997629,-0.010052155794357925,-1.5869938312920338,2020-08-15
593,33999.77777777778,38903388.74487031,0.13394582370350774,-1.5259918475196026,2020-08-16
594,36145.12152777778,43864295.55660811,-0.08892562797215892,-1.4977208193067728,2020-08-17
595,37383.510416666664,51782982.65494338,-0.03744830868114851,-1.562199380799374,2020-08-18
596,36866.256944444445,40494229.53653697,0.029934784305525444,-1.4975700667132736,2020-08-19
597,34527.34027777778,34500809.30541038,0.1154062385651594,-1.4265067584439524,2020-08-20
598,34084.88888888889,34144815.193186216,0.05392806852919646,-1.5011263835016377,2020-08-21
599,32978.15972222222,31156255.793215256,0.13208100865531758,-1.4961563126912103,2020-08-22
600,31774.409722222223,34141245.497048005,0.1623949631776541,-1.5397865690191086,2020-08-23
601,34242.708333333336,37513570.17944251,0.07848950707311626,-1.4260383882613066,2020-08-24
602,33175.631944444445,34011043.83618854,0.17947177254957106,-1.3984028356120026,2020-08-25
603,32324.996527777777,30443010.233437374,0.17954506994203998,-1.4248763200877388,2020-08-26
604,31702.645833333332,30769245.33057491,0.18311133698485194,-1.4178284457363355,2020-08-27
605,30595.315972222223,23720482.474726576,0.2112422167929404,-1.3704596555296142,2020-08-28
606,27345.82638888889,16164509.370451028,0.49103793275094415,-1.259636050014786,2020-08-29
607,25617.958333333332,17126249.977351915,0.5700100727047615,-1.234189128695541,2020-08-30
608,28137.114583333332,19739103.63490854,0.15471218707755335,-1.2717644610252923,2020-08-31
609,28066.381944444445,15353387.763017807,0.20659228540128402,-1.2432193914965413,2020-09-01
610,28250.89236111111,17292562.98140486,0.21742987924767926,-1.2847936418649177,2020-09-02
611,29431.836805555555,25119003.551671993,0.22805730797379567,-1.3496487243538735,2020-09-03
612,31078.01388888889,35116405.595625244,0.22406193804585767,-1.404910370709692,2020-09-04
613,33317.02777777778,65255568.19434766,0.17416570513491472,-1.5913981297278854,2020-09-05
614,35317.44097222222,61240041.27873355,0.07643580291530985,-1.572356439105825,2020-09-06
615,33313.47222222222,31467851.929539297,0.15525251377655944,-1.4923682618256673,2020-09-07
616,30519.677083333332,11370476.240309231,-0.27655935688259026,-1.2271027193691249,2020-09-08
617,28480.725694444445,11999927.349581398,-0.07539849738901988,-1.331487794513849,2020-09-09
618,26916.868055555555,8886211.947686797,-0.24355003152534824,-1.3196820487245686,2020-09-10
619,26568.350694444445,11712058.284250388,0.06650947684149072,-1.2248541500221475,2020-09-11
620,25206.847222222223,11540975.244870305,0.5176857706614073,-1.2565692701554558,2020-09-12
621,24542.729166666668,14671419.361933798,0.5326655757059647,-1.2988264776323906,2020-09-13
622,27583.940972222223,22662791.14981369,0.199449288165795,-1.2910978366959678,2020-09-14
623,28209.819444444445,21784905.9672861,0.24395050345926014,-1.30906395922011,2020-09-15
624,28774.961805555555,27298199.381811365,0.31982147384706366,-1.2996715726044277,2020-09-16
625,29025.885416666668,27313981.8997169,0.2934130428755337,-1.315451345752145,2020-09-17
626,29400.42361111111,25428071.63874371,0.16413382170406665,-1.3635822742162198,2020-09-18
627,26940.96875,17334903.891006097,0.40482481333666526,-1.2920437186903666,2020-09-19
628,25400.25,19058539.867595818,0.5049675258543191,-1.28279245931377,2020-09-20
629,27547.569444444445,22212132.517808747,0.23950776298864956,-1.2702807136979972,2020-09-21
630,27756.875,19427247.69163763,0.298885698796043,-1.2444094584053706,2020-09-22
631,27645.79513888889,19698747.30631775,0.341615290950288,-1.2395078603462049,2020-09-23
632,28163.305555555555,21059898.491676345,0.2739122511501774,-1.2777852191067707,2020-09-24
633,27067.666666666668,12892121.44250871,0.26200790144518415,-1.204922810724644,2020-09-25
634,25683.333333333332,13202713.198606271,0.5032307985535539,-1.2759766592272705,2020-09-26
635,25896.45138888889,19738912.95233256,0.5317025731289134,-1.30394072708149,2020-09-27
